fuente,external_id,nombre,descripcion,categoria,tipo_plantilla,municipio,territorio,direccion,lat,lng,telefono,email,website,es_lluvia,es_carrito,es_cambiador,es_silla_ruedas,es_mascotas,edad_minima
,https://turismoa.euskadi.eus/es/top-viajes/navegando-urdaibai/webtur00-content/es/,Navegando por el interior de Urdaibai,Partiremos desde Mundaka a bordo de una cómoda embarcación en compañí...,plan,Experiencias Top,Mundaka,bizkaia,,43.40556758003768,-2.6962112343486524,,,,False,True,False,False,False,8
,https://turismoa.euskadi.eus/es/top-viajes/la-pelota-vasca-y-el-mar/webtur00-content/es/,La Pelota Vasca y el Mar,Esta experiencia nos acerca al mundo marinero en uno de los puertos más emblemático...,plan,Experiencias Top,Bermeo,bizkaia,,43.420165160200405,-2.7185212771851184,,,,False,False,True,True,False,6
,https://turismoa.euskadi.eus/es/top-viajes/experiencia-5-sentidos-en-rioja-alavesa/webtur00-content/es/,Experiencia 5 sentidos en Rioja Alavesa,Comenzaremos esta completa experiencia de Rioja Alavesa con una visita guiada e interactiva sobre...,plan,Experiencias Top,Laguardia,araba,,42.548144243087975,-2.57815019598695,,,,True,False,True,True,False,8
,https://turismoa.euskadi.eus/es/top-viajes/maridaje-estelar-vino-y-estrellas/webtur00-content/es/,Maridaje estelar,"La Familia Valdelana tiene el placer de presentaros el Maridaje Estelar, ganador del premio inter...",plan,Experiencias Top,Elciego,araba,,42.5138813166314,-2.61575103820644,,,,True,True,True,False,False,4
,https://turismoa.euskadi.eus/es/top-viajes/tradicion-marinera-y-manjares-dela-mar/webtur00-content/es/,Tradición marinera y manjares de la mar en Pasaia,Esta experiencia te da la oportunidad de conocer la tradición conservera del Cantáb...,plan,Experiencias Top,Pasaia,gipuzkoa,,43.32467816302811,-1.9246673583984373,,,,False,False,False,True,False,8
,https://turismoa.euskadi.eus/es/top-viajes/costa-vasca-en-4x4/webtur00-content/es/,Costa vasca en 4X4,Hemos preparado para ti un itinerario en vehículos 4x4 totalmente preparados y equipados. ...,plan,Experiencias Top,Bakio,bizkaia,,43.42741807050902,-2.811944022753892,,,,False,False,True,False,False,6
,https://turismoa.euskadi.eus/es/top-viajes/mutriku-pueblo-ballenero/webtur00-content/es/,"Mutriku, un pueblo ballenero","El punto de encuentro será el conjunto de la Plaza de Churruca en la localidad de Mutriku,...",plan,Experiencias Top,Mutriku,gipuzkoa,,43.30733986993869,-2.3868756864387706,,,,True,False,False,False,False,8
,https://turismoa.euskadi.eus/es/top-viajes/taller-de-cocina-tradicional-en-pasai-donibane/webtur00-content/es/,Taller de cocina tradicional,"A los pies del monte Jaizkibel, en una terraza situada literalmente al borde del mar en Pasai Don...",plan,Experiencias Top,Pasaia,gipuzkoa,,43.322713226361365,-1.9147136807441711,,,,False,False,False,False,False,6
,https://turismoa.euskadi.eus/es/top-viajes/el-placer-de-un-paseo-en-bicicleta-entre-vinedos/webtur00-content/es/,El placer de un paseo en bicicleta entre viñedos,Descubre el paisaje de viñedos y bodegas de Rioja Alavesa a través de este precioso...,plan,Experiencias Top,Labastida/Bastida,araba,,42.58993539999999,-2.795655699999997,,,,True,False,False,True,False,8
,https://turismoa.euskadi.eus/es/top-viajes/descubre-en-piragua-la-rioja-alavesa-y-sus-vinos/webtur00-content/es/,Descubre en piragua  Rioja Alavesa y sus vinos,Disfruta del placer de navegar en piragua por el espectacular paisaje de viñedos de Rioja ...,plan,Experiencias Top,Labastida/Bastida;Laguardia,araba,,,,,,,True,False,False,False,False,6
,https://turismoa.euskadi.eus/es/top-viajes/visita-al-mercado-de-tolosa-con-desgustacion/webtur00-content/es/,Visita al Mercado de Tolosa,Los mercados agrícolas son el mejor escaparate para conocer la variedad y calidad de nuest...,plan,Experiencias Top,Tolosa,gipuzkoa,,43.137341824532015,-2.072580456733704,,,,False,True,True,False,False,4
,https://turismoa.euskadi.eus/es/top-viajes/euskadi-subterranea-espeleologo-por-un-dia/webtur00-content/es/,Visita a las cuevas de Arrikrutz en Oñati,"A los píes del Aizkorri, una de las montañas más altas de Euskadi, se encuen...",plan,Experiencias Top,Oñati,gipuzkoa,,42.998985992065336,-2.4293196201324463,,,,False,False,True,True,True,4
,https://turismoa.euskadi.eus/es/top-viajes/navega-a-vela-por-la-bahia-del-txingudi/webtur00-content/es/,Navega en vela por la Bahia de Txingudi,Atrévete a dirigir un velero. Aprende las técnicas y maniobras para disfrutar ...,plan,Experiencias Top,Hondarribia,gipuzkoa,,43.3651372,-1.7794443000000228,,,,True,False,False,False,False,8
,https://turismoa.euskadi.eus/es/top-viajes/bodega-submarina/webtur00-content/es/,Bodega Submarina: El placer único de vinos envejecidos en el mar,Saborea el fruto de la crianza marina en la primera bodega submarina-arrecife artificial del mund...,plan,Experiencias Top,Plentzia,bizkaia,,43.323210808189856,-1.9920873641967771,,,,True,True,False,False,False,6
,https://turismoa.euskadi.eus/es/top-viajes/espeleologo-por-un-dia/webtur00-content/es/,Espeleólogo por un día en las cuevas de Arrikrutz en Oñati,El País Vasco oculta en sus entrañas un paraíso indescriptible de cuevas y g...,plan,Experiencias Top,Oñati,gipuzkoa,,43.00069199999998,-2.4292657724608944,,,,True,False,False,True,True,4
,https://turismoa.euskadi.eus/es/top-viajes/visita-premium-a-la-sidreria-petritegi/webtur00-content/es/,Experiencia Gastronomía,Petritegi es un caserío-lagar de 1526 y en esta experiencia podrás conocer la ...,plan,Experiencias Top,Astigarraga,gipuzkoa,,43.2904056,-1.9412291999999525,,,,False,False,False,True,False,6
,https://turismoa.euskadi.eus/es/top-viajes/cultura-de-la-sidra-vasca-en-el-museo-sagardoetxea-con-comida/webtur00-content/es/,Cultura de la Sidra vasca  en el Museo Sagardoetxea,"En el Museo de la Sidra Vasca, Sagardoetxea, tendremos la oportunidad de conocer el ritual del &l...",plan,Experiencias Top,Astigarraga,gipuzkoa,,43.281201878531135,-1.94685228280332,,,,False,True,False,False,False,6
,https://turismoa.euskadi.eus/es/top-viajes/urdaibai-txakoli-naturaleza-y-paisaje-en-bodega-berroja/webtur00-content/es/,"Txakoli, Naturaleza y Paisaje, en Bodega Berroja","Comenzaremos la visita dando un paseo por los viñedos de la bodega, situada en un paraje e...",plan,Experiencias Top,Muxika,bizkaia,,43.2626104,-2.6597194999999374,,,,False,True,False,True,True,6
,https://turismoa.euskadi.eus/es/top-viajes/navegando-por-el-centro-de-bilbao/webtur00-content/es/,Navegando por el centro de Bilbao,Zarparemos desde el puente del Ayuntamiento de Bilbao con dirección a la ribera de Zorroza...,plan,Experiencias Top,Bilbao,bizkaia,,43.26395625583785,-2.9253242486572617,,,,True,True,True,False,False,4
,https://turismoa.euskadi.eus/es/top-viajes/navegando-al-mar-por-la-ria-de-bibao-hasta-santurtzi/webtur00-content/es/,Navegando al mar por la Ría de Bilbao hasta Santurtzi,"Comenzaremos la ruta desde el embarcadero de Pío Baroja, situado junto al puente del Ayunt...",plan,Experiencias Top,Bilbao,bizkaia,,43.26427952948923,-2.925711982556095,,,,False,True,False,True,False,4
,https://turismoa.euskadi.eus/es/top-viajes/territorio-idiazabal-visita-a-queserias-de-gorbeia/webtur00-content/es/,Territorio Idiazabal  Visita a queserías  de Gorbeia,"Acércate a una de nuestras queserías, donde podrás ver el proceso de elabora...",plan,Experiencias Top,,gipuzkoa,,43.035,-2.7798800000000483,,,,False,False,False,True,False,4
,https://turismoa.euskadi.eus/es/top-viajes/visita-a-las-cuevas-de-pozalagua-en-el-valle-de-carranza/webtur00-content/es/,Visita a las cuevas de Pozalagua en el Valle de Carranza,"La Cueva de Pozalagua, descubierta de forma fortuita en 1957, está situada dentro del prec...",plan,Experiencias Top,Karrantza Harana/Valle de Carranza,bizkaia,,43.2603286,-3.385640100000046,,,,False,False,False,True,False,6
,https://turismoa.euskadi.eus/es/top-viajes/visita-especial-a-bodegas-ostatu/webtur00-content/es/,Visita especial a Bodegas Ostatu,"La familia Sáenz de Samaniego, dedicada durante varias generaciones a la viticultura, te b...",plan,Experiencias Top,Samaniego,araba,,42.5669765,-2.684959499999991,,,,True,False,False,False,False,4
,https://turismoa.euskadi.eus/es/top-viajes/territorio-idiazabal-visita-a-una-queseria-de-goierri/webtur00-content/es/,Territorio Idiazabal Visita a una queseria de Goierri,"Acércate al pueblo que da nombre al queso típico del País Vasco, es decir, a...",plan,Experiencias Top,Idiazabal,gipuzkoa,,43.01831251088758,-2.231289287280333,,,,True,True,False,False,False,6
,https://turismoa.euskadi.eus/es/top-viajes/visita-al-mercado-de-ordizia-con-taller-gastronomico/webtur00-content/es/,Visita al Mercado de Ordizia con taller gastronómico,Comenzaremos la experiencia con una visita al tradicional Mercado de Ordizia donde haremos un rec...,plan,Experiencias Top,Ordizia,gipuzkoa,,43.053975,-2.1794929999999795,,,,True,True,False,False,False,4
,https://turismoa.euskadi.eus/es/top-viajes/txakoli-de-getaria-visita-y-cata-en-bodega-en-zarautz/webtur00-content/es/,Txakoli de Getaria Visita y cata en Bodega de Zarautz,"En Zarautz, en las laderas más soleadas del monte Talai Mendi, se encuentra esta bodega fa...",plan,Experiencias Top,Zarautz,gipuzkoa,,43.2872517,-2.1461371000000327,,,,True,False,True,True,False,4
,https://turismoa.euskadi.eus/es/top-viajes/txakoli-de-bakio-visita-y-cata-en-bodega/webtur00-content/es/,Txakoli de Bakio Visita y cata en bodega,"Acércate hasta la localidad costera de Bakio, considerada como el “alma del txakoli&...",plan,Experiencias Top,Bakio,bizkaia,,43.4234945,-2.807596500000045,,,,False,False,True,True,False,6
,https://turismoa.euskadi.eus/es/top-viajes/experiencia-enogastronomica-en-el-restaurante-eneko/webtur00-content/es/,Experiencia Enogastronómica en el Restaurante Eneko,"Disfruta del menú Sutan “A fuego” de la mano del chef Eneko Atxa, galardonado ...",plan,Experiencias Top,Larrabetzu,bizkaia,,43.26067482931536,-2.81473159790039,,,,False,False,False,True,False,6
,https://turismoa.euskadi.eus/es/top-viajes/tourne-underground-en-bilbao/webtur00-content/es/,Tourné Underground en Bilbao,"A lo largo de esta apasionante y amena ruta, narrada por un guía local, conocedor de la cu...",plan,Experiencias Top,Bilbao,bizkaia,,43.261285,-2.924229,688 749 372,info@tournebilbao.com,https://tournebilbao.com/,True,False,True,True,True,6
,https://turismoa.euskadi.eus/es/top-viajes/espeleotxiki-cuevas-de-arrikrutz-en-familia/webtur00-content/es/,Espeleotxiki. Cuevas de Arrikrutz en familia,Proponemos un viaje al apasionante mundo subterráneo de las cuevas de Oñati Arrikru...,plan,Experiencias Top,Oñati,gipuzkoa,,43.0086641384521,-2.4334716796875,,,,True,False,False,False,True,6
,https://turismoa.euskadi.eus/es/top-viajes/arantzazu-cuna-del-arte-vasco-contemporaneo/webtur00-content/es/,"Arantzazu, cuna del Arte Vasco Contemporáneo","En medio de la naturaleza se alza el Santuario de Arantzazu, magnífico exponente del vangu...",plan,Experiencias Top,Oñati,gipuzkoa,,43.01468199999999,-2.415805915344208,,,,False,False,True,False,False,6
,https://turismoa.euskadi.eus/es/top-viajes/guindillas-de-ibarra/webtur00-content/es/,Guindillas de Ibarra,"Conoce en primera persona, de la mano de Txumitxa, un pequeño productor de guindilla de Ib...",plan,Experiencias Top,Ibarra,gipuzkoa,,43.132915,-2.050451,,,,True,True,False,False,False,6
,https://turismoa.euskadi.eus/es/top-viajes/parque-de-aventura-en-otxandio/webtur00-content/es/,Parque de aventura en Otxandio,Incluye recorrido por diferentes circuitos del parque de aventura (apto para niños y adult...,plan,Experiencias Top,Otxandio,bizkaia,,43.039337,-2.638307,,,,False,True,False,True,False,6
,https://turismoa.euskadi.eus/es/top-viajes/picnic-sobre-ruedas-los-secretos-de-gorbeia-en-btt/webtur00-content/es/,Picnic sobre ruedas: Los secretos de Gorbeia en btt,¿Cuántas veces hemos soñado con coger la bici y disfrutar con un picnic rode...,plan,Experiencias Top,Zuia,araba,,42.956857,-2.819958,,,,True,False,False,True,False,6
,https://turismoa.euskadi.eus/es/top-viajes/maridaje-txakoli-con-queso-idiazabal-en-goierri/webtur00-content/es/,Maridaje Txakoli con Queso Idiazabal,"Si te encuentras en el interior de Gipuzkoa, más concretamente en el Goierri, te sugerimos...",plan,Experiencias Top,Beasain,gipuzkoa,,43.047793,-2.208263,,,,False,False,False,True,False,4
,https://turismoa.euskadi.eus/es/top-viajes/chillida-y-el-hierro-de-la-tradicion-a-la-modernidad/webtur00-content/es/,Chillida y el Hierro: de la tradición a la modernidad,"Comenzaremos la visita en un entorno privilegiado, en las faldas del Parque Natural de Aizkorri-A...",plan,Experiencias Top,Legazpi,gipuzkoa,,43.036927,-2.337011,,,,True,True,True,True,True,8
,https://turismoa.euskadi.eus/es/top-viajes/el-valle-del-hierro-un-viaje-al-siglo-xvi-desde-donostia-san-sebastian/webtur00-content/es/,El valle del hierro: un viaje al siglo XVI desde Donostia-San Sebastián,Nos encontraremos en Donostia-San Sebastián y nos desplazaremos en autobús hasta El...,plan,Experiencias Top,Legazpi,gipuzkoa,,43.035344,-2.338586,,,,False,True,False,False,False,4
,https://turismoa.euskadi.eus/es/top-viajes/elaboracion-de-pan-en-un-molino-del-siglo-xvi/webtur00-content/es/,Elaboración de pan en un molino del siglo XVI,"A las puertas del Museo del Pan-caserío Igaralde, Tibur Agirre, premiado en 2016 como &ldq...",plan,Experiencias Top,Legazpi,gipuzkoa,,43.019762,-2.335544,,,,False,False,False,True,True,6
,https://turismoa.euskadi.eus/es/top-viajes/artista-por-un-dia-en-chillida-lantoki/webtur00-content/es/,Artista por un día en Chillida Lantoki,Descubriremos en el Valle del Hierro (Legazpi) a uno de los escultores vascos más internac...,plan,Experiencias Top,Legazpi,gipuzkoa,,43.053878,-2.330236,,,,True,False,False,True,False,4
,https://turismoa.euskadi.eus/es/top-viajes/trekking-en-el-camino-ignaciano-con-experiencia-gastronomica/webtur00-content/es/,Trekking en el Camino Ignaciano con experiencia gastronómica,En esta experiencia recorreremos la primera etapa del Camino Ignaciano. Dejando atrás el S...,plan,Experiencias Top,Azpeitia,gipuzkoa,,43.174701,-2.28234,,,,True,False,False,True,False,6
,https://turismoa.euskadi.eus/es/top-viajes/taller-dulce-en-gorrotxategi-chocolate-y-tejas-en-tolosa/webtur00-content/es/,Rafa Gorrotxategi.  El Museo del Txokolate,Rafa Gorrotxategi es la tercera generación de la Familia Gorrotxategi.Este fabuloso museo ...,plan,Experiencias Top,Tolosa,gipuzkoa,"Obrador de Rafael Gorrotxategi: Pol. Usabal, 14",43.118489,-2.089696,943 890 306,info@rafagorrotxategi.eus,https://rafagorrotxategi.eus/,False,True,False,False,False,6
,https://turismoa.euskadi.eus/es/top-viajes/visita-gastronomica-al-casco-viejo-de-bilbao/webtur00-content/es/,Visita gastronómica al Casco Viejo de Bilbao,En compañía de un guía profesional degustaremos la cocina en miniatura de cu...,plan,Experiencias Top,Bilbao,bizkaia,,43.2572,-2.9239,,,,True,False,False,True,False,8
,https://turismoa.euskadi.eus/es/top-viajes/paisajes-marineros-por-la-costa-de-bizkaia-en-ebike/webtur00-content/es/,Paisajes marineros por la costa de Bizkaia en Ebike,"Ruta circular en bicicleta eléctrica, fácil y accesible para todo el mundo, para qu...",plan,Experiencias Top,Getxo,bizkaia,,43.346355,-3.011714,,,,True,True,False,False,False,6
,https://turismoa.euskadi.eus/es/top-viajes/paseo-en-velero-por-getxo/webtur00-content/es/,Paseos en velero por Getxo,Zarparemos desde el puerto deportivo de Getxo a bordo de un velero de 12 metros con capacidad par...,plan,Experiencias Top,Getxo,bizkaia,,43.339374,-3.016103,,,,False,False,False,True,True,6
,https://turismoa.euskadi.eus/es/top-viajes/bordeando-los-acantilados-de-bizkaia-desde-el-mar/webtur00-content/es/,Bordeando los acantilados de Bizkaia desde el mar,"Con nuestro velero de 12 metros y con una capacidad para 8 pasajeros, zarparemos del puerto depor...",plan,Experiencias Top,Getxo,bizkaia,,43.339374,-3.016103,,,,False,False,False,False,False,6
,https://turismoa.euskadi.eus/es/top-viajes/costa-vasca-en-parapente-en-sopelana/webtur00-content/es/,Costa Vasca en parapente en Sopelana,Siéntete como un pájaro por la costa vasca volando en un parapente biplaza por enci...,plan,Experiencias Top,Sopela,bizkaia,,43.383387,-3.004733,,,,True,False,True,False,False,4
,https://turismoa.euskadi.eus/es/top-viajes/fungolf-en-palacio-urgoiti/webtur00-content/es/,Fun&Golf en Palacio Urgoiti,Esta es una experiencia tanto para los que nunca han jugado a golf como para los que ya tienen al...,plan,Experiencias Top,Mungia,bizkaia,,43.322357,-2.866356,,,,False,False,True,True,True,6
,https://turismoa.euskadi.eus/es/top-viajes/paseo-a-caballo-por-el-castillo-de-butron/webtur00-content/es/,Paseo a caballo por el Castillo de Butrón,Paseo de una hora a caballo por uno de los rincones más bellos de Bizkaia. No importa que ...,plan,Experiencias Top,Gatika,bizkaia,,43.375153,-2.920353,,,,False,True,True,True,False,4
,https://turismoa.euskadi.eus/es/top-viajes/la-cala-de-los-contrabandistas-desde-gorliz/webtur00-content/es/,La cala de los contrabandistas,Remando con las piraguas el trayecto hasta la Cala del Castillito es toda una experiencia. P...,plan,Experiencias Top,Gorliz,bizkaia,,43.40923840000001,-2.9434871,,,,True,False,True,False,False,6
,https://turismoa.euskadi.eus/es/top-viajes/el-flysch-de-bizkaia/webtur00-content/es/,El Flysch de Bizkaia,"Acompañados por un guía experto en geología, comenzaremos la visita en la pl...",plan,Experiencias Top,Sopela,bizkaia,,43.3826439,-2.9828087,,,,True,True,False,False,True,4
,https://turismoa.euskadi.eus/es/top-viajes/gernika-el-bombardeo/webtur00-content/es/,"Gernika, el bombardeo",El 26 de abril de 1937 aviones de la fuerza aérea integrada en la delegación milita...,plan,Experiencias Top,Gernika-Lumo,bizkaia,,43.3188,-2.679258,,,,False,True,True,False,False,6
,https://turismoa.euskadi.eus/es/top-viajes/senderismo-adaptado-por-la-costa-de-plentzia-y-barrika/webtur00-content/es/,Senderismo adaptado por la costa de Plentzia y Barrika,Esta actividad tiene su inicio en Barrika o en Plentzia y partiendo de la misma arena de la playa...,plan,Experiencias Top,Plentzia,bizkaia,,43.405386,-2.946463,,,,False,True,False,False,False,4
,https://turismoa.euskadi.eus/es/top-viajes/san-juan-de-gaztelugatxe-en-silla-de-ruedas-joelette/webtur00-content/es/,San Juan de Gaztelugatxe en silla de ruedas Joëlette,"Actividad que mezcla senderismo, cultura, naturaleza e historia; y que a partir de ahora, gracias...",plan,Experiencias Top,Bermeo,bizkaia,,43.447291,-2.785374,,,,True,True,False,False,False,4
,https://turismoa.euskadi.eus/es/top-viajes/visita-a-bilbao-y-al-monte-pagasarri-accesible/webtur00-content/es/,Visita a Bilbao y al monte Pagasarri accesible,"Utilizamos sillas de ruedas Joëlette para acercar la naturaleza, la historia y la cultura de...",plan,Experiencias Top,Bilbao,bizkaia,,43.222641,-2.94323,,,,False,True,False,False,False,4
,https://turismoa.euskadi.eus/es/top-viajes/taller-de-talos-y-visita-guiada-por-el-conjunto-monumental-de-igartza-beasain/webtur00-content/es/,Taller de talos y visita guiada por el Conjunto Monumental de Igartza,Mediante esta experiencia se pretende unir una visita guiada centrada en la historia del lugar co...,plan,Experiencias Top,Beasain,gipuzkoa,,43.047328,-2.208783,,,,True,False,False,True,False,8
,https://turismoa.euskadi.eus/es/top-viajes/juego-de-bolos-en-zerain/webtur00-content/es/,Juego de Bolos en Zerain,El juego de bolos tiene unas normas y particularidades propias en cada rincón que se juega...,plan,Experiencias Top,Zerain,gipuzkoa,,43.012684,-2.273281,,,,False,False,False,False,False,6
,https://turismoa.euskadi.eus/es/top-viajes/medio-queso-por-13000-queso-idiazabal-sus-secretos-y-degustacion-en-goierri/webtur00-content/es/,"¿Medio queso por 13.000?? Queso Idiazabal, sus secretos y degustación en Goierri",A 5 minutos andando de la villa medieval de Segura se encuentra el caserío Ondarre donde s...,plan,Experiencias Top,Segura,gipuzkoa,,43.0125553670226,-2.253098487854,,,,True,False,False,False,True,6
,https://turismoa.euskadi.eus/es/top-viajes/descubre-dos-de-los-oficios-mas-antiguos-del-mundo-pastor-y-salinero/webtur00-content/es/,Descubre dos de los oficios más antiguos del mundo: pastor y salinero,Te invitamos a conocer de primera mano dos rincones únicos en el País Vasco: el Val...,plan,Experiencias Top,Segura,gipuzkoa,,43.0125553670226,-2.253098487854,,,,False,False,False,True,True,4
,https://turismoa.euskadi.eus/es/top-viajes/taller-de-pan-en-goierri/webtur00-content/es/,Taller de pan en Goierri,El pan es uno de los elementos que no puede faltar en la gastronomía vasca. En esta experi...,plan,Experiencias Top,Beasain,gipuzkoa,,43.047793,-2.208263,,,,True,True,True,False,False,4
,https://turismoa.euskadi.eus/es/top-viajes/aprendiz-de-catador-con-un-nariz-de-oro-en-goierri/webtur00-content/es/,Aprendiz de catador con un ´nariz de oro´ en Goierri,Tanto si eres un aficionado a las catas como si tienes pocos conocimientos pero te divierte este ...,plan,Experiencias Top,Beasain,gipuzkoa,,43.047793,-2.208263,,,,False,True,False,True,False,6
,https://turismoa.euskadi.eus/es/top-viajes/escapada-de-una-noche-termal-cultural-y-gastronomica-al-balneario-de-karrantza/webtur00-content/es/,"Escapada de una noche termal, cultural y gastronómica","Sumergirte en medio de la naturaleza, en el Valle de Karrantza, en un Balneario con siglos de his...",plan,Experiencias Top,Karrantza Harana/Valle de Carranza,bizkaia,,43.244897,-3.369863,,,,False,False,False,False,False,4
,https://turismoa.euskadi.eus/es/top-viajes/el-sueno-indiano-en-encartaciones/webtur00-content/es/,El sueño indiano en Encartaciones,"La visita a pie comenzará en el barrio de Concha de Karrantza Harana, barrio elegido por l...",plan,Experiencias Top,Karrantza Harana/Valle de Carranza,bizkaia,,43.224318,-3.360876,,,,False,False,False,False,False,6
,https://turismoa.euskadi.eus/es/top-viajes/visita-y-taller-para-ninos-erase-una-vez-vitoria-gasteiz/webtur00-content/es/,Vitoria-Gasteiz para gente menuda,"Visita familiar al casco medieval. Paseo entretenido y didáctico por la ciudad, dise&...",plan,Experiencias Top,Vitoria-Gasteiz,araba,,42.846984,-2.672196,945 161 598,turismo@vitoria-gasteiz.org,https://www.vitoria-gasteiz.org/,False,False,False,False,False,4
,https://turismoa.euskadi.eus/es/top-viajes/gernika-ruta-de-los-refugios-antiaereos/webtur00-content/es/,Gernika ?Ruta de los refugios antiaéreos?,El recorrido incluye la visita a los siguientes puntos de interés: 1-Refugio antia&ea...,plan,Experiencias Top,Gernika-Lumo,bizkaia,,43.315473,-2.678096,,,,True,False,False,False,False,8
,https://turismoa.euskadi.eus/es/top-viajes/ruta-en-barco-por-urdaibai/webtur00-content/es/,Ruta en barco por Urdaibai,"Partiendo del puerto pesquero de Bermeo, nos dirigimos a la isla de Izaro, donde nos encontraremo...",plan,Experiencias Top,Bermeo,bizkaia,,43.420377,-2.718472,,,,True,False,False,False,False,4
,https://turismoa.euskadi.eus/es/top-viajes/la-perla-centro-de-talasoterapia-en-san-sebastian/webtur00-content/es/,"La Perla, centro de talasoterapia en San Sebastián",En el incomparable marco de la Bahía de La Concha en San Sebastián disfruta del mej...,plan,Experiencias Top,Donostia / San Sebastián,gipuzkoa,,43.315441,-1.989479,,,,True,False,False,False,False,6
,https://turismoa.euskadi.eus/es/top-viajes/enologo-por-un-dia-en-bodegas-amador-garcia/webtur00-content/es/,Enológo por un día,"¿Nunca has pensado, después de beber un vino, que le faltaba o sobraba madera, que ...",plan,Experiencias Top,Baños de Ebro/Mañueta,araba,,42.53084,-2.676215,,,,True,False,False,False,True,8
,https://turismoa.euskadi.eus/es/top-viajes/descubre-rioja-alavesa-desde-el-ebro/webtur00-content/es/,Descubre Rioja Alavesa Desde El Ebro,Realizaremos una travesía en kayak acompañados de un guía experto a lo largo...,plan,Experiencias Top,Lapuebla de Labarca,araba,,42.473394,-2.593569,,,,False,False,True,True,False,4
,https://turismoa.euskadi.eus/es/top-viajes/arquitectura-y-vino-en-rioja-alavesa-cata-en-bodega-baigorri/webtur00-content/es/,"Arquitectura y Vino en Rioja Alavesa, cata en bodega Baigorri","Descubre Bodegas Baigorri, una bodega moderna e innovadora, con una arquitectura al servicio del ...",plan,Experiencias Top,Samaniego,araba,,42.566471,-2.686501,,,,False,True,False,False,True,4
